 Date,EURUSD Open,EURUSD Low,EURUSD High,EURUSD Close,EURUSD Adj. Close
01-31-2012,1.3144,1.3042,1.3214,1.3084,1.3084
01-30-2012,1.3226,1.3077,1.3234,1.3144,1.3144
01-27-2012,1.3109,1.3078,1.3234,1.322,1.322
01-26-2012,1.3106,1.309,1.3184,1.3109,1.3109
01-25-2012,1.3036,1.2931,1.3121,1.3106,1.3106
01-24-2012,1.3013,1.2954,1.3063,1.3036,1.3036
01-23-2012,1.2906,1.2855,1.3053,1.3013,1.3013
01-20-2012,1.2968,1.2887,1.2986,1.2931,1.2931
01-19-2012,1.2863,1.2839,1.2971,1.2968,1.2968
01-18-2012,1.2737,1.2734,1.2868,1.2863,1.2863
01-17-2012,1.2667,1.2649,1.2809,1.2736,1.2736
01-16-2012,1.2642,1.2626,1.2688,1.2667,1.2667
01-13-2012,1.2814,1.2624,1.2879,1.268,1.268
01-12-2012,1.2707,1.2699,1.2845,1.2814,1.2814
01-11-2012,1.2778,1.2662,1.279,1.2707,1.2707
01-10-2012,1.2765,1.2743,1.2818,1.2778,1.2778
01-09-2012,1.2705,1.2666,1.2786,1.2765,1.2765
01-06-2012,1.2789,1.2698,1.2813,1.2717,1.2717
01-05-2012,1.2943,1.2771,1.2947,1.2789,1.2789
01-04-2012,1.305,1.2898,1.3073,1.2943,1.2943
01-03-2012,1.2934,1.2931,1.3077,1.305,1.305
01-02-2012,1.2963,1.2912,1.2971,1.2934,1.2934
12-30-2011,1.2961,1.2904,1.2999,1.2961,1.2961
12-29-2011,1.2941,1.2858,1.2965,1.2961,1.2961
12-28-2011,1.3071,1.2912,1.308,1.2941,1.2941
12-27-2011,1.3061,1.3043,1.3083,1.3071,1.3071
12-26-2011,1.3043,1.3035,1.3083,1.3061,1.3061
12-23-2011,1.305,1.3026,1.3096,1.3044,1.3044
12-22-2011,1.3047,1.3017,1.3119,1.305,1.305
12-21-2011,1.3082,1.3025,1.3197,1.3047,1.3047
12-20-2011,1.2998,1.2994,1.3132,1.3082,1.3082
12-19-2011,1.3023,1.2983,1.3051,1.2998,1.2998
12-16-2011,1.3016,1.2995,1.3084,1.3046,1.3046
12-15-2011,1.2983,1.2957,1.305,1.3016,1.3016
12-14-2011,1.3037,1.2946,1.3065,1.2983,1.2983
12-13-2011,1.3187,1.3009,1.3237,1.3037,1.3037
12-12-2011,1.3384,1.3163,1.3386,1.3187,1.3187
12-09-2011,1.3341,1.3282,1.3434,1.3386,1.3386
12-08-2011,1.3412,1.3289,1.3459,1.3341,1.3341
12-07-2011,1.3402,1.3351,1.3454,1.3412,1.3412
12-06-2011,1.3401,1.3334,1.3428,1.3402,1.3402
12-05-2011,1.3383,1.3375,1.3487,1.3401,1.3401
12-02-2011,1.3461,1.3363,1.3548,1.3391,1.3391
12-01-2011,1.3446,1.3417,1.3521,1.3461,1.3461
11-30-2011,1.3317,1.3259,1.3533,1.3446,1.3446
11-29-2011,1.332,1.3286,1.3442,1.3317,1.3317
11-28-2011,1.3245,1.3245,1.3399,1.332,1.332
11-25-2011,1.3347,1.3212,1.3354,1.3239,1.3239
11-24-2011,1.3342,1.3316,1.3412,1.3347,1.3347
11-23-2011,1.3505,1.332,1.3531,1.3342,1.3342
11-22-2011,1.3489,1.3469,1.3569,1.3505,1.3505
11-21-2011,1.3516,1.343,1.3541,1.3489,1.3489
11-18-2011,1.3458,1.3447,1.3614,1.3525,1.3525
11-17-2011,1.3463,1.3422,1.354,1.3458,1.3458
11-16-2011,1.3539,1.3429,1.3557,1.3463,1.3463
11-15-2011,1.3633,1.3496,1.3641,1.3539,1.3539
11-14-2011,1.376,1.3592,1.3814,1.3633,1.3633
11-11-2011,1.3606,1.3578,1.3795,1.375,1.375
11-10-2011,1.3542,1.3484,1.3653,1.3606,1.3606
11-09-2011,1.3834,1.3523,1.3859,1.3542,1.3542
11-08-2011,1.3776,1.3725,1.3847,1.3834,1.3834
11-07-2011,1.3785,1.3681,1.3838,1.3776,1.3776
11-04-2011,1.3823,1.3711,1.3868,1.3792,1.3792
11-03-2011,1.3747,1.3657,1.3855,1.3823,1.3823
11-02-2011,1.3703,1.3637,1.3829,1.3747,1.3747
11-01-2011,1.3858,1.3609,1.3871,1.3703,1.3703
10-31-2011,1.4141,1.3829,1.4171,1.3858,1.3858
10-28-2011,1.4189,1.4134,1.4201,1.4147,1.4147
10-27-2011,1.3906,1.3864,1.4247,1.4189,1.4189
10-26-2011,1.3908,1.3799,1.3975,1.3906,1.3906
10-25-2011,1.3929,1.3849,1.396,1.3908,1.3908
10-24-2011,1.3852,1.3822,1.3957,1.3929,1.3929
10-21-2011,1.378,1.3704,1.3901,1.3896,1.3896
10-20-2011,1.376,1.3656,1.3843,1.378,1.378
10-19-2011,1.3752,1.3725,1.3869,1.376,1.376
10-18-2011,1.3737,1.3653,1.3818,1.3752,1.3752
10-17-2011,1.3874,1.3726,1.3914,1.3737,1.3737
10-14-2011,1.3777,1.3724,1.3894,1.3882,1.3882
10-13-2011,1.3791,1.3685,1.3826,1.3777,1.3777
10-12-2011,1.364,1.3583,1.3834,1.3791,1.3791
10-11-2011,1.3642,1.3566,1.3684,1.364,1.364
10-10-2011,1.3385,1.3346,1.3699,1.3642,1.3642
10-07-2011,1.3437,1.3361,1.3525,1.3378,1.3378
10-06-2011,1.3348,1.3242,1.3451,1.3437,1.3437
10-05-2011,1.3349,1.326,1.3384,1.3348,1.3348
10-04-2011,1.3176,1.3146,1.3369,1.3349,1.3349
10-03-2011,1.3389,1.3167,1.3389,1.3176,1.3176
09-30-2011,1.3597,1.3384,1.3601,1.3387,1.3387
09-29-2011,1.3542,1.352,1.3679,1.3597,1.3597
09-28-2011,1.3585,1.3533,1.369,1.3543,1.3543
09-27-2011,1.3533,1.3479,1.3669,1.3585,1.3585
09-26-2011,1.3481,1.3363,1.3583,1.3533,1.3533
09-23-2011,1.3465,1.3419,1.3567,1.35,1.35
09-22-2011,1.3573,1.3385,1.3601,1.3465,1.3465
09-21-2011,1.3702,1.3564,1.3797,1.3573,1.3573
09-20-2011,1.3685,1.3594,1.3745,1.3702,1.3702
09-19-2011,1.3757,1.3587,1.3787,1.3686,1.3686
09-16-2011,1.3877,1.3754,1.3894,1.3796,1.3796
09-15-2011,1.3755,1.3704,1.3937,1.3877,1.3877
09-14-2011,1.3678,1.3591,1.3783,1.3755,1.3755
09-13-2011,1.3679,1.3558,1.3739,1.3678,1.3678
09-12-2011,1.3675,1.3495,1.3694,1.3679,1.3679
09-09-2011,1.3882,1.3627,1.3937,1.3656,1.3656
09-08-2011,1.4098,1.3873,1.41,1.3882,1.3882
09-07-2011,1.3998,1.3992,1.4149,1.4098,1.4098
09-06-2011,1.4098,1.3972,1.4278,1.3998,1.3998
09-05-2011,1.4219,1.4061,1.422,1.4098,1.4098
09-02-2011,1.4259,1.4184,1.4288,1.4205,1.4205
09-01-2011,1.4369,1.4227,1.4386,1.4259,1.4259
08-31-2011,1.4441,1.4359,1.4469,1.4369,1.4369
08-30-2011,1.4511,1.4385,1.4533,1.4441,1.4441
08-29-2011,1.4502,1.4466,1.4549,1.4511,1.4511
08-26-2011,1.4379,1.4329,1.4502,1.4499,1.4499
08-25-2011,1.4414,1.4328,1.4475,1.4379,1.4379
08-24-2011,1.4442,1.4382,1.4482,1.4414,1.4414
08-23-2011,1.4358,1.4354,1.45,1.4442,1.4442
08-22-2011,1.4382,1.4347,1.4434,1.4358,1.4358
08-19-2011,1.4333,1.4259,1.4452,1.4397,1.4397
08-18-2011,1.4426,1.4271,1.4452,1.4333,1.4333
08-17-2011,1.4407,1.4325,1.4518,1.4426,1.4426
08-16-2011,1.4444,1.4354,1.4472,1.4407,1.4407
08-15-2011,1.4247,1.4226,1.4477,1.4445,1.4445
08-12-2011,1.4241,1.415,1.4292,1.4248,1.4248
08-11-2011,1.4178,1.4104,1.4294,1.4241,1.4241
08-10-2011,1.4375,1.4162,1.4401,1.4178,1.4178
08-09-2011,1.4179,1.4152,1.4377,1.4376,1.4376
08-08-2011,1.4349,1.413,1.4431,1.4179,1.4179
08-05-2011,1.4092,1.4055,1.4298,1.4282,1.4282
08-04-2011,1.4323,1.4089,1.4372,1.4092,1.4092
08-03-2011,1.4203,1.4144,1.4345,1.4323,1.4323
08-02-2011,1.425,1.4151,1.4283,1.4203,1.4203
08-01-2011,1.44,1.4185,1.4454,1.425,1.425
07-29-2011,1.4334,1.423,1.4413,1.4398,1.4398
07-28-2011,1.4369,1.4254,1.4401,1.4334,1.4334
07-27-2011,1.4511,1.4339,1.4536,1.4369,1.4369
07-26-2011,1.4377,1.4358,1.4526,1.4511,1.4511
07-25-2011,1.4355,1.4325,1.4417,1.4377,1.4377
07-22-2011,1.4425,1.4324,1.4439,1.436,1.436
07-21-2011,1.4215,1.4139,1.4435,1.4425,1.4425
07-20-2011,1.4156,1.4134,1.424,1.4215,1.4215
07-19-2011,1.4112,1.4069,1.4217,1.4156,1.4156
07-18-2011,1.4139,1.4014,1.4168,1.4112,1.4112
07-15-2011,1.4143,1.4092,1.42,1.4157,1.4157
07-14-2011,1.4168,1.4116,1.4282,1.4143,1.4143
07-13-2011,1.3976,1.3951,1.4193,1.4167,1.4167
07-12-2011,1.4029,1.3837,1.4062,1.3976,1.3976
07-11-2011,1.4271,1.3987,1.4298,1.4029,1.4029
07-08-2011,1.4364,1.4206,1.4369,1.4265,1.4265
07-07-2011,1.4319,1.4221,1.4375,1.4364,1.4364
07-06-2011,1.4429,1.4286,1.4467,1.4319,1.4319
07-05-2011,1.4539,1.4397,1.4554,1.4429,1.4429
07-04-2011,1.4502,1.4496,1.4578,1.4539,1.4539
07-01-2011,1.4502,1.4437,1.4552,1.4526,1.4526
06-30-2011,1.4435,1.4427,1.4538,1.4502,1.4502
06-29-2011,1.4371,1.4333,1.4448,1.4435,1.4435
06-28-2011,1.4287,1.4237,1.4397,1.4371,1.4371
06-27-2011,1.4185,1.4103,1.4294,1.4287,1.4287
06-24-2011,1.4257,1.4142,1.4306,1.4188,1.4188
06-23-2011,1.4357,1.4127,1.4358,1.4256,1.4256
06-22-2011,1.4412,1.4342,1.4442,1.4357,1.4357
06-21-2011,1.4304,1.4303,1.4423,1.4412,1.4412
06-20-2011,1.4253,1.4191,1.4328,1.4304,1.4304
06-17-2011,1.4204,1.4128,1.4339,1.4306,1.4306
06-16-2011,1.4181,1.4074,1.4219,1.4204,1.4204
06-15-2011,1.444,1.4156,1.4452,1.4181,1.4181
06-14-2011,1.4413,1.4379,1.4498,1.444,1.444
06-13-2011,1.435,1.43,1.443,1.4413,1.4413
06-10-2011,1.451,1.4323,1.4551,1.4347,1.4347
06-09-2011,1.4583,1.4478,1.4653,1.451,1.451
06-08-2011,1.4691,1.4565,1.4695,1.4583,1.4583
06-07-2011,1.4576,1.4564,1.4697,1.4691,1.4691
06-06-2011,1.463,1.4557,1.4658,1.4576,1.4576
06-03-2011,1.4492,1.4451,1.4643,1.4635,1.4635
06-02-2011,1.4329,1.4308,1.4514,1.4491,1.4491
06-01-2011,1.4396,1.4321,1.4459,1.4328,1.4328
05-31-2011,1.4282,1.4279,1.4424,1.4396,1.4396
05-30-2011,1.4305,1.4257,1.4334,1.4282,1.4282
05-27-2011,1.4145,1.4125,1.4324,1.4319,1.4319
05-26-2011,1.4088,1.4068,1.4207,1.4145,1.4145
05-25-2011,1.41,1.4014,1.4118,1.4088,1.4088
05-24-2011,1.4048,1.4002,1.4133,1.41,1.41
05-23-2011,1.4138,1.397,1.4147,1.4048,1.4048
05-20-2011,1.4309,1.4133,1.4346,1.4161,1.4161
05-19-2011,1.425,1.4207,1.4325,1.4309,1.4309
05-18-2011,1.4237,1.4195,1.4287,1.425,1.425
05-17-2011,1.4156,1.4121,1.4239,1.4237,1.4237
05-16-2011,1.409,1.4048,1.4245,1.4156,1.4156
05-13-2011,1.4246,1.4067,1.434,1.4119,1.4119
05-12-2011,1.4192,1.4124,1.4277,1.4246,1.4246
05-11-2011,1.4409,1.4172,1.4423,1.4192,1.4192
05-10-2011,1.4365,1.4271,1.4413,1.4409,1.4409
05-09-2011,1.4387,1.4255,1.4442,1.4365,1.4365
05-06-2011,1.4539,1.4311,1.4588,1.4316,1.4316
05-05-2011,1.4827,1.451,1.49,1.4539,1.4539
05-04-2011,1.4826,1.4775,1.494,1.4827,1.4827
05-03-2011,1.483,1.4755,1.489,1.4825,1.4825
05-02-2011,1.4818,1.4763,1.4902,1.483,1.483
04-29-2011,1.4822,1.4804,1.4878,1.4807,1.4807
04-28-2011,1.4788,1.4769,1.4882,1.4822,1.4822
04-27-2011,1.4644,1.4633,1.4795,1.4788,1.4788
04-26-2011,1.4582,1.4494,1.4657,1.4644,1.4644
04-25-2011,1.4558,1.4526,1.4628,1.4582,1.4582
04-22-2011,1.4552,1.4534,1.4589,1.4561,1.4561
04-21-2011,1.4523,1.4506,1.4649,1.4552,1.4552
04-20-2011,1.4335,1.4328,1.4548,1.4523,1.4523
04-19-2011,1.4234,1.4205,1.4353,1.4335,1.4335
04-18-2011,1.445,1.4158,1.445,1.4235,1.4235
04-15-2011,1.4488,1.4391,1.4504,1.443,1.443
04-14-2011,1.4443,1.4365,1.4515,1.4488,1.4488
04-13-2011,1.4477,1.4414,1.452,1.4443,1.4443
04-12-2011,1.4436,1.4377,1.452,1.4477,1.4477
04-11-2011,1.4445,1.4421,1.4484,1.4436,1.4436
04-08-2011,1.4308,1.4291,1.4489,1.4483,1.4483
04-07-2011,1.4331,1.4243,1.4337,1.4308,1.4308
04-06-2011,1.4223,1.4208,1.4349,1.4331,1.4331
04-05-2011,1.4221,1.4152,1.4246,1.4223,1.4223
04-04-2011,1.4233,1.4193,1.4269,1.4221,1.4221
04-01-2011,1.4158,1.4062,1.4246,1.4237,1.4237
03-31-2011,1.4127,1.4116,1.4233,1.4158,1.4158
03-30-2011,1.4113,1.4052,1.4148,1.4127,1.4127
03-29-2011,1.4087,1.4047,1.4149,1.4113,1.4113
03-28-2011,1.4028,1.4021,1.4116,1.4087,1.4087
03-25-2011,1.4177,1.4055,1.4194,1.4088,1.4088
03-24-2011,1.4088,1.4054,1.422,1.4177,1.4177
03-23-2011,1.4196,1.4085,1.4215,1.4088,1.4088
03-22-2011,1.4226,1.4179,1.4249,1.4196,1.4196
03-21-2011,1.4188,1.4139,1.424,1.4226,1.4226
03-18-2011,1.4021,1.3981,1.4185,1.4182,1.4182
03-17-2011,1.39,1.3869,1.4053,1.4021,1.4021
03-16-2011,1.3998,1.3867,1.4002,1.39,1.39
03-15-2011,1.3992,1.3855,1.4013,1.3998,1.3998
03-14-2011,1.3973,1.3905,1.4003,1.3992,1.3992
03-11-2011,1.3798,1.3752,1.3916,1.3903,1.3903
03-10-2011,1.3909,1.3775,1.3925,1.3798,1.3798
03-09-2011,1.3905,1.3856,1.3942,1.3909,1.3909
03-08-2011,1.3968,1.3862,1.3989,1.3905,1.3905
03-07-2011,1.399,1.3956,1.4036,1.3968,1.3968
03-04-2011,1.3969,1.3941,1.4008,1.3987,1.3987
03-03-2011,1.3866,1.3833,1.3974,1.3969,1.3969
03-02-2011,1.3777,1.3744,1.3891,1.3866,1.3866
03-01-2011,1.3806,1.3763,1.3855,1.3777,1.3777
02-28-2011,1.3751,1.3712,1.3856,1.3806,1.3806
02-25-2011,1.38,1.3724,1.3838,1.3754,1.3754
02-24-2011,1.3749,1.3705,1.3821,1.38,1.38
02-23-2011,1.365,1.3649,1.3787,1.3749,1.3749
02-22-2011,1.3678,1.3525,1.3704,1.365,1.365
02-21-2011,1.3702,1.3647,1.3716,1.3678,1.3678
02-18-2011,1.3609,1.3546,1.3715,1.3693,1.3693
02-17-2011,1.3569,1.3537,1.3619,1.3609,1.3609
02-16-2011,1.3487,1.3463,1.3588,1.3569,1.3569
02-15-2011,1.3489,1.3462,1.3551,1.3487,1.3487
02-14-2011,1.3553,1.3428,1.3559,1.3489,1.3489
02-11-2011,1.3603,1.3497,1.3621,1.3554,1.3554
02-10-2011,1.3733,1.3577,1.3736,1.3603,1.3603
02-09-2011,1.3625,1.3611,1.3744,1.3733,1.3733
02-08-2011,1.3583,1.3572,1.3689,1.3625,1.3625
02-07-2011,1.3571,1.3509,1.3627,1.3583,1.3583
02-04-2011,1.3634,1.3544,1.3677,1.3581,1.3581
02-03-2011,1.3811,1.3609,1.3826,1.3634,1.3634
02-02-2011,1.3829,1.3767,1.3862,1.3811,1.3811
02-01-2011,1.3694,1.369,1.3843,1.3829,1.3829
01-31-2011,1.3588,1.3571,1.374,1.3694,1.3694
01-28-2011,1.3734,1.3584,1.3746,1.3611,1.3611
01-27-2011,1.3713,1.3637,1.3758,1.3734,1.3734
01-26-2011,1.3682,1.3641,1.3722,1.3713,1.3713
01-25-2011,1.3638,1.3573,1.3704,1.3681,1.3681
01-24-2011,1.3607,1.3541,1.3686,1.3638,1.3638
01-21-2011,1.3473,1.3449,1.3626,1.3621,1.3621
01-20-2011,1.3473,1.3396,1.3523,1.3473,1.3473
01-19-2011,1.3387,1.3369,1.3539,1.3473,1.3473
01-18-2011,1.3294,1.3253,1.3466,1.3387,1.3387
01-17-2011,1.3389,1.3245,1.3416,1.3294,1.3294
01-14-2011,1.3364,1.3315,1.3457,1.3388,1.3388
01-13-2011,1.3131,1.3089,1.3383,1.3364,1.3364
01-12-2011,1.2974,1.2962,1.3145,1.3131,1.3131
01-11-2011,1.2951,1.2905,1.2993,1.2974,1.2974
01-10-2011,1.2908,1.2867,1.2964,1.2951,1.2951
01-07-2011,1.3003,1.2905,1.3021,1.2907,1.2907
01-06-2011,1.3149,1.2998,1.317,1.3003,1.3003
01-05-2011,1.3308,1.3126,1.3325,1.3149,1.3149
01-04-2011,1.3361,1.3292,1.3433,1.3308,1.3308
01-03-2011,1.3337,1.3251,1.3395,1.3361,1.3361
12-31-2010,1.329,1.3286,1.3425,1.3384,1.3384
12-30-2010,1.3225,1.3216,1.3315,1.3291,1.3291
12-29-2010,1.3115,1.3084,1.3239,1.3225,1.3225
12-28-2010,1.3165,1.3094,1.3275,1.3115,1.3115
12-27-2010,1.3119,1.3073,1.3171,1.3165,1.3165
12-24-2010,1.3114,1.3089,1.3149,1.3122,1.3122
12-23-2010,1.31,1.3055,1.3152,1.3114,1.3114
12-22-2010,1.3101,1.3079,1.3181,1.31,1.31
12-21-2010,1.3131,1.3074,1.3202,1.31,1.31
12-20-2010,1.3176,1.3095,1.3187,1.3131,1.3131
12-17-2010,1.3244,1.3133,1.3359,1.3188,1.3188
12-16-2010,1.3214,1.3181,1.3266,1.3244,1.3244
12-15-2010,1.3378,1.3209,1.3382,1.3214,1.3214
12-14-2010,1.3391,1.3363,1.3499,1.3378,1.3378
12-13-2010,1.3231,1.3183,1.3434,1.3391,1.3391
12-10-2010,1.3239,1.3179,1.3283,1.3226,1.3226
12-09-2010,1.3262,1.3165,1.3323,1.3239,1.3239
12-08-2010,1.3261,1.318,1.328,1.3262,1.3262
12-07-2010,1.3308,1.3258,1.3401,1.3261,1.3261
12-06-2010,1.3415,1.3247,1.3442,1.3308,1.3308
12-03-2010,1.3209,1.3193,1.3438,1.3414,1.3414
12-02-2010,1.3138,1.306,1.3247,1.3209,1.3209
12-01-2010,1.2983,1.2971,1.3182,1.3139,1.3139
11-30-2010,1.3125,1.2969,1.315,1.2983,1.2983
11-29-2010,1.3274,1.3064,1.3354,1.3125,1.3125
11-26-2010,1.336,1.3201,1.3363,1.3242,1.3242
11-25-2010,1.3335,1.3287,1.3387,1.336,1.336
11-24-2010,1.3367,1.3285,1.3421,1.3335,1.3335
11-23-2010,1.3627,1.3361,1.3634,1.3367,1.3367
11-22-2010,1.3717,1.3577,1.3786,1.3627,1.3627
11-19-2010,1.3643,1.3608,1.3732,1.3673,1.3673
11-18-2010,1.3529,1.3525,1.3668,1.3643,1.3643
11-17-2010,1.3489,1.346,1.3565,1.3529,1.3529
11-16-2010,1.3587,1.3448,1.3656,1.3489,1.3489
11-15-2010,1.368,1.3564,1.3751,1.3587,1.3587
11-12-2010,1.3667,1.3574,1.3777,1.3691,1.3691
11-11-2010,1.3783,1.3638,1.3821,1.3667,1.3667
11-10-2010,1.3773,1.3671,1.3825,1.3783,1.3783
11-09-2010,1.392,1.3753,1.3974,1.3773,1.3773
11-08-2010,1.404,1.3887,1.4086,1.392,1.392
11-05-2010,1.4207,1.4024,1.4249,1.4032,1.4032
11-04-2010,1.4139,1.4103,1.4282,1.4207,1.4207
11-03-2010,1.4034,1.3992,1.4179,1.4139,1.4139
11-02-2010,1.3893,1.3882,1.4058,1.4034,1.4034
11-01-2010,1.3948,1.3864,1.4011,1.3893,1.3893
10-29-2010,1.393,1.3807,1.3952,1.3947,1.3947
10-28-2010,1.3769,1.3764,1.3946,1.393,1.393
10-27-2010,1.3859,1.3734,1.3878,1.3769,1.3769
10-26-2010,1.3965,1.3826,1.3982,1.3859,1.3859
10-25-2010,1.3979,1.3918,1.408,1.3965,1.3965
10-22-2010,1.392,1.3858,1.3972,1.3954,1.3954
10-21-2010,1.3964,1.3872,1.4051,1.392,1.392
10-20-2010,1.3727,1.3698,1.3991,1.3964,1.3964
10-19-2010,1.3934,1.3713,1.4004,1.3727,1.3727
10-18-2010,1.3992,1.3831,1.4006,1.3934,1.3934
10-15-2010,1.4084,1.3937,1.4159,1.3977,1.3977
10-14-2010,1.3961,1.3955,1.4122,1.4084,1.4084
10-13-2010,1.3925,1.3912,1.4001,1.3961,1.3961
10-12-2010,1.3876,1.3775,1.3935,1.3925,1.3925
10-11-2010,1.3925,1.3867,1.4012,1.3876,1.3876
10-08-2010,1.3926,1.3834,1.3984,1.3939,1.3939
10-07-2010,1.393,1.3857,1.4029,1.3926,1.3926
10-06-2010,1.3839,1.3799,1.3948,1.393,1.393
10-05-2010,1.3685,1.3637,1.3859,1.3839,1.3839
10-04-2010,1.3799,1.3667,1.3807,1.3685,1.3685
10-01-2010,1.3634,1.3619,1.3792,1.3791,1.3791
09-30-2010,1.3627,1.356,1.3683,1.3634,1.3634
09-29-2010,1.3585,1.3567,1.3647,1.3627,1.3627
09-28-2010,1.3455,1.3381,1.3596,1.3585,1.3585
09-27-2010,1.3481,1.3426,1.3507,1.3455,1.3455
09-24-2010,1.3314,1.3287,1.3495,1.3492,1.3492
09-23-2010,1.3406,1.3304,1.3414,1.3314,1.3314
09-22-2010,1.3264,1.3248,1.344,1.3406,1.3406
09-21-2010,1.3061,1.3058,1.3286,1.3264,1.3264
09-20-2010,1.3052,1.3029,1.3121,1.3061,1.3061
09-17-2010,1.3078,1.302,1.3159,1.305,1.305
09-16-2010,1.3011,1.2976,1.3117,1.3078,1.3078
09-15-2010,1.2998,1.2956,1.3037,1.3011,1.3011
09-14-2010,1.2883,1.283,1.3033,1.2998,1.2998
09-13-2010,1.268,1.2673,1.2893,1.2883,1.2883
09-10-2010,1.2696,1.2644,1.2747,1.2679,1.2679
09-09-2010,1.272,1.2665,1.2766,1.2696,1.2696
09-08-2010,1.2682,1.2659,1.2764,1.272,1.272
09-07-2010,1.2876,1.2678,1.2877,1.2682,1.2682
09-06-2010,1.289,1.2867,1.2919,1.2876,1.2876
09-03-2010,1.2826,1.2809,1.2898,1.2896,1.2896
09-02-2010,1.2809,1.2777,1.2849,1.2826,1.2826
09-01-2010,1.268,1.2663,1.2856,1.2809,1.2809
08-31-2010,1.2663,1.2626,1.2743,1.268,1.268
08-30-2010,1.274,1.2659,1.2773,1.2663,1.2663
08-27-2010,1.2716,1.2676,1.2779,1.2763,1.2763
08-26-2010,1.2659,1.265,1.2764,1.2716,1.2716
08-25-2010,1.2627,1.2609,1.2727,1.2659,1.2659
08-24-2010,1.2657,1.2588,1.2719,1.2627,1.2627
08-23-2010,1.2713,1.2647,1.273,1.2657,1.2657
08-20-2010,1.2823,1.2664,1.2833,1.2712,1.2712
08-19-2010,1.2853,1.2772,1.2903,1.2823,1.2823
08-18-2010,1.2885,1.2824,1.2923,1.2853,1.2853
08-17-2010,1.2827,1.2804,1.2916,1.2885,1.2885
08-16-2010,1.2778,1.2734,1.2871,1.2827,1.2827
08-13-2010,1.2829,1.275,1.2906,1.2754,1.2754
08-12-2010,1.2863,1.2781,1.2933,1.2829,1.2829
08-11-2010,1.3177,1.2861,1.3187,1.2863,1.2863
08-10-2010,1.3221,1.3074,1.3234,1.3177,1.3177
08-09-2010,1.3277,1.3217,1.3308,1.3222,1.3222
08-06-2010,1.3189,1.3158,1.3334,1.328,1.328
08-05-2010,1.3161,1.3119,1.3235,1.3189,1.3189
08-04-2010,1.3231,1.3131,1.324,1.3161,1.3161
08-03-2010,1.3179,1.3147,1.3262,1.3231,1.3231
08-02-2010,1.306,1.305,1.3195,1.3179,1.3179
07-30-2010,1.3079,1.2981,1.3094,1.3052,1.3052
07-29-2010,1.2995,1.2978,1.3107,1.3079,1.3079
07-28-2010,1.2996,1.2967,1.3042,1.2995,1.2995
07-27-2010,1.2994,1.2952,1.3046,1.2996,1.2996
07-26-2010,1.2912,1.2857,1.3006,1.2994,1.2994
07-23-2010,1.2893,1.2794,1.2966,1.2909,1.2909
07-22-2010,1.2754,1.2737,1.2933,1.2893,1.2893
07-21-2010,1.288,1.2733,1.2913,1.2754,1.2754
07-20-2010,1.2942,1.2839,1.3029,1.288,1.288
07-19-2010,1.2948,1.2871,1.2992,1.2942,1.2942
07-16-2010,1.2951,1.289,1.3008,1.293,1.293
07-15-2010,1.2744,1.2709,1.2954,1.295,1.295
07-14-2010,1.2724,1.2683,1.2778,1.2743,1.2743
07-13-2010,1.2596,1.2523,1.2739,1.2724,1.2724
07-12-2010,1.2614,1.2551,1.2648,1.2596,1.2596
07-09-2010,1.2698,1.2609,1.2722,1.2641,1.2641
07-08-2010,1.2638,1.262,1.2712,1.2698,1.2698
07-07-2010,1.2626,1.2553,1.2665,1.2638,1.2638
07-06-2010,1.2538,1.248,1.2662,1.2626,1.2626
07-05-2010,1.2536,1.2509,1.2565,1.2538,1.2538
07-02-2010,1.2527,1.2482,1.2612,1.2566,1.2566
07-01-2010,1.2238,1.2194,1.254,1.2527,1.2527
06-30-2010,1.2188,1.2167,1.2304,1.2238,1.2238
06-29-2010,1.2277,1.2152,1.2291,1.2188,1.2188
06-28-2010,1.2368,1.2266,1.2398,1.2277,1.2277
06-25-2010,1.2333,1.2254,1.2395,1.2369,1.2369
06-24-2010,1.2311,1.2262,1.2388,1.2333,1.2333
06-23-2010,1.2271,1.2209,1.2344,1.2311,1.2311
06-22-2010,1.2312,1.2252,1.2354,1.2271,1.2271
06-21-2010,1.2417,1.2304,1.2487,1.2312,1.2312
06-18-2010,1.2389,1.2354,1.2417,1.2388,1.2388
06-17-2010,1.2311,1.2242,1.2413,1.2389,1.2389
06-16-2010,1.2332,1.2255,1.2353,1.2311,1.2311
06-15-2010,1.2221,1.2168,1.235,1.2332,1.2332
06-14-2010,1.2107,1.2103,1.2299,1.2221,1.2221
06-11-2010,1.2124,1.2045,1.2153,1.2112,1.2112
06-10-2010,1.1979,1.1957,1.2142,1.2124,1.2124
06-09-2010,1.1973,1.1924,1.2074,1.1979,1.1979
06-08-2010,1.1923,1.1902,1.2009,1.1973,1.1973
06-07-2010,1.1968,1.1877,1.1992,1.1923,1.1923
06-04-2010,1.2163,1.1956,1.2216,1.1967,1.1967
06-03-2010,1.2249,1.2153,1.2327,1.2163,1.2163
06-02-2010,1.2229,1.2175,1.2273,1.2249,1.2249
06-01-2010,1.2306,1.2111,1.2353,1.2229,1.2229
05-31-2010,1.2267,1.2256,1.2335,1.2306,1.2306
05-28-2010,1.2362,1.2266,1.2453,1.2273,1.2273
05-27-2010,1.2178,1.2154,1.2395,1.2362,1.2362
05-26-2010,1.2345,1.2167,1.2389,1.2178,1.2178
05-25-2010,1.2372,1.2178,1.2372,1.2345,1.2345
